October 21,2018,06:01AM,Rain Shower,15 C
January 22,2018,12:39AM,Rain Shower,24 C
January 27,2018,08:37AM,Rain Shower,24 C
January 31,2017,02:44PM,Rain Shower,24 C
July 31,2018,01:03PM,Rain Shower,24 C
March 14,2017,09:38PM,Rain Shower,24 C
March 20,2017,10:21AM,Rain Shower,24 C
March 22,2018,01:31AM,Rain Shower,24 C
March 23,2018,07:04PM,Rain Shower,24 C
March 29,2018,01:46PM,Rain Shower,24 C
May 02,2018,03:52PM,Rain Shower,24 C
May 13,2018,01:01PM,Rain Shower,24 C
May 17,2018,03:37PM,Rain Shower,24 C
May 25,2018,03:19PM,Rain Shower,24 C
November 04,2018,01:04AM,Rain Shower,24 C
November 09,2018,01:33PM,Rain Shower,24 C
November 10,2018,08:53PM,Rain Shower,24 C
November 12,2018,08:53PM,Rain Shower,24 C
November 22,2017,11:52AM,Rain Shower,24 C
November 27,2018,03:58PM,Rain Shower,24 C
November 28,2018,02:18PM,Rain Shower,24 C
November 30,2018,06:08PM,Rain Shower,24 C
October 01,2018,01:39AM,Rain Shower,24 C
October 09,2018,09:05AM,Rain Shower,24 C
October 11,2018,08:30AM,Rain Shower,24 C
October 16,2018,10:03AM,Rain Shower,24 C
October 17,2018,11:18PM,Rain Shower,24 C
October 25,2018,02:42PM,Rain Shower,24 C
October 27,2018,07:42AM,Rain Shower,24 C
October 31,2017,05:31PM,Rain Shower,24 C
September 18,2018,06:47PM,Rain Shower,24 C
September 30,2018,09:44PM,Rain Shower,24 C
December 04,2016,07:44AM,Scattered Thunderstorms,24 C
November 18,2016,08:06AM,Scattered Thunderstorms,24 C
September 08,2016,02:14PM,Scattered Thunderstorms,24 C
January 13,2017,03:33AM,Showers,24 C
January 13,2017,07:08AM,Showers,24 C
January 14,2017,12:53AM,Showers,24 C
November 22,2016,07:00PM,Showers,24 C
November 23,2016,09:40AM,Showers,24 C
January 17,2017,05:38AM,Few Showers,25 C
November 06,2016,10:30AM,Few Showers,25 C
April 07,2017,01:23AM,Light Rain,25 C
April 12,2017,03:45PM,Light Rain,25 C
April 14,2017,02:15PM,Light Rain,25 C
April 27,2017,11:42AM,Light Rain,25 C
December 01,2017,02:19PM,Light Rain,25 C
December 03,2017,04:35PM,Light Rain,25 C
February 11,2016,07:05AM,Light Rain,25 C
February 16,2016,04:35AM,Light Rain,25 C
February 25,2017,03:52PM,Light Rain,25 C
January 02,2016,04:59PM,Light Rain,25 C
January 03,2016,07:15PM,Light Rain,25 C
January 03,2016,11:00AM,Light Rain,25 C
January 11,2018,11:04PM,Light Rain,25 C
January 12,2016,09:30AM,Light Rain,25 C
January 14,2016,04:49PM,Light Rain,25 C
January 14,2016,11:41PM,Light Rain,25 C
January 15,2016,09:24AM,Light Rain,25 C
January 28,2016,09:09AM,Light Rain,25 C
January 28,2016,09:49PM,Light Rain,25 C
March 21,2018,01:31AM,Light Rain,25 C
March 26,2016,06:46AM,Light Rain,25 C
March 27,2018,07:36PM,Light Rain,25 C
November 02,2015,01:05PM,Light Rain,25 C
November 16,2018,08:18AM,Light Rain,25 C
November 20,2015,11:22AM,Light Rain,25 C
November 21,2015,08:05AM,Light Rain,25 C
November 27,2017,06:51PM,Light Rain,25 C
November 30,2018,08:28PM,Light Rain,25 C
October 22,2015,04:26PM,Light Rain,25 C
October 22,2017,07:44PM,Light Rain,25 C
October 24,2018,03:32PM,Light Rain,25 C
September 26,2015,04:50PM,Light Rain,25 C
January 07,2018,05:17PM,Light Rain with Thunder,25 C
February 04,2017,02:31PM,Rain,25 C
February 26,2017,12:52PM,Rain,25 C
February 26,2018,05:38PM,Rain,25 C
January 03,2018,01:42PM,Rain,25 C
January 03,2019,08:48PM,Rain,25 C
January 04,2019,08:03PM,Rain,25 C
January 13,2018,07:32PM,Rain,25 C
January 26,2018,05:17PM,Rain,25 C
June 12,2017,04:07PM,Rain,25 C
June 13,2017,02:07PM,Rain,25 C
March 18,2017,10:28AM,Rain,25 C
March 23,2018,02:06PM,Rain,25 C
May 21,2017,12:22PM,Rain,25 C
November 19,2018,05:48AM,Rain,25 C
November 22,2017,03:37PM,Rain,25 C
April 01,2018,05:08PM,Rain Shower,25 C
April 11,2018,01:20PM,Rain Shower,25 C
April 14,2018,05:55PM,Rain Shower,25 C
December 03,2017,03:05PM,Rain Shower,25 C
December 27,2018,12:39PM,Rain Shower,25 C
February 11,2017,05:27PM,Rain Shower,25 C
February 13,2018,09:35PM,Rain Shower,25 C
February 21,2017,01:59PM,Rain Shower,25 C
February 22,2018,08:43PM,Rain Shower,25 C
January 07,2018,10:32AM,Rain Shower,25 C
January 09,2018,01:27PM,Rain Shower,25 C
January 09,2018,11:57AM,Rain Shower,25 C
January 10,2018,03:49PM,Rain Shower,25 C
March 17,2018,02:37AM,Rain Shower,25 C
March 28,2017,11:15AM,Rain Shower,25 C
May 17,2018,01:22PM,Rain Shower,25 C
May 25,2018,01:04PM,Rain Shower,25 C
November 25,2017,11:10PM,Rain Shower,25 C
October 01,2018,12:39PM,Rain Shower,25 C
October 02,2017,05:15PM,Rain Shower,25 C
October 04,2018,06:37PM,Rain Shower,25 C
October 11,2018,10:00AM,Rain Shower,25 C
October 12,2018,09:15AM,Rain Shower,25 C
October 21,2017,01:44PM,Rain Shower,25 C
October 27,2018,06:02PM,Rain Shower,25 C
June 02,2016,05:24PM,Scattered Thunderstorms,25 C
September 07,2016,04:02PM,Showers,25 C
February 15,2016,09:04PM,Thunder in the Vicinity,25 C
November 29,2015,03:45PM,Thunder,25 C
November 06,2016,02:30PM,Few Showers,26 C
November 24,2016,05:55PM,Few Showers,26 C
October 03,2016,01:03PM,Few Showers,26 C
April 02,2018,06:38PM,Light Rain,26 C
April 06,2017,09:32PM,Light Rain,26 C
April 07,2017,04:57PM,Light Rain,26 C
April 17,2017,03:25PM,Light Rain,26 C
April 27,2017,09:12AM,Light Rain,26 C
December 22,2017,01:08PM,Light Rain,26 C
December 25,2018,01:29PM,Light Rain,26 C
December 31,2017,12:50PM,Light Rain,26 C
February 07,2017,08:51PM,Light Rain,26 C
February 10,2017,12:12PM,Light Rain,26 C
February 11,2016,04:10PM,Light Rain,26 C
February 11,2016,12:38PM,Light Rain,26 C
February 18,2018,01:13PM,Light Rain,26 C
February 29,2016,09:18AM,Light Rain,26 C
January 01,2016,08:44PM,Light Rain,26 C
January 02,2019,10:18PM,Light Rain,26 C
January 04,2018,12:47PM,Light Rain,26 C
January 04,2019,02:28AM,Light Rain,26 C
January 06,2018,04:31PM,Light Rain,26 C
January 20,2017,11:24AM,Light Rain,26 C
January 21,2018,10:14PM,Light Rain,26 C
January 28,2016,06:52PM,Light Rain,26 C
January 29,2017,08:36PM,Light Rain,26 C
March 04,2016,03:48AM,Light Rain,26 C
March 11,2016,09:12AM,Light Rain,26 C
March 26,2016,08:26PM,Light Rain,26 C
November 12,2018,02:48PM,Light Rain,26 C
November 19,2017,02:27PM,Light Rain,26 C
September 29,2018,02:09PM,Light Rain,26 C
September 29,2018,11:39AM,Light Rain,26 C
September 30,2015,01:49PM,Light Rain,26 C
December 28,2018,01:01PM,Light Rain with Thunder,26 C
March 16,2016,02:50PM,Light Rain with Thunder,26 C
April 05,2018,01:44PM,Rain,26 C
April 07,2017,01:52PM,Rain,26 C
December 20,2018,03:54PM,Rain,26 C
December 24,2018,01:26PM,Rain,26 C
December 26,2017,01:53PM,Rain,26 C
December 30,2017,03:05PM,Rain,26 C
December 30,2018,02:21PM,Rain,26 C
December 31,2018,02:23PM,Rain,26 C
February 05,2017,01:49PM,Rain,26 C
February 10,2018,06:15PM,Rain,26 C
February 14,2018,02:25PM,Rain,26 C
February 27,2018,04:03PM,Rain,26 C
February 28,2018,01:08PM,Rain,26 C
January 02,2019,01:48PM,Rain,26 C
March 02,2017,05:59PM,Rain,26 C
March 03,2018,05:02PM,Rain,26 C
March 08,2018,09:40AM,Rain,26 C
March 15,2018,04:42PM,Rain,26 C
November 22,2017,02:07PM,Rain,26 C
April 02,2018,02:08PM,Rain Shower,26 C
April 04,2018,01:28PM,Rain Shower,26 C
April 08,2018,11:23AM,Rain Shower,26 C
December 07,2017,04:29PM,Rain Shower,26 C
December 09,2017,10:57AM,Rain Shower,26 C
December 16,2018,10:49PM,Rain Shower,26 C
December 30,2017,10:35AM,Rain Shower,26 C
February 15,2018,03:13PM,Rain Shower,26 C
February 17,2018,03:03PM,Rain Shower,26 C
February 23,2018,10:28AM,Rain Shower,26 C
February 25,2018,02:33PM,Rain Shower,26 C
February 27,2017,01:21PM,Rain Shower,26 C
January 01,2018,03:12PM,Rain Shower,26 C
January 01,2019,08:38PM,Rain Shower,26 C
January 08,2018,11:12AM,Rain Shower,26 C
January 12,2018,06:54PM,Rain Shower,26 C
January 21,2018,02:29PM,Rain Shower,26 C
January 28,2018,03:04PM,Rain Shower,26 C
March 09,2018,10:54AM,Rain Shower,26 C
March 10,2018,06:34PM,Rain Shower,26 C
March 10,2018,11:39AM,Rain Shower,26 C
March 22,2018,11:02AM,Rain Shower,26 C
November 11,2017,09:53AM,Rain Shower,26 C
November 17,2017,12:57PM,Rain Shower,26 C
November 18,2017,07:42PM,Rain Shower,26 C
November 23,2018,07:27PM,Rain Shower,26 C
November 25,2018,12:53PM,Rain Shower,26 C
November 26,2017,02:01PM,Rain Shower,26 C
October 04,2018,07:57AM,Rain Shower,26 C
October 09,2018,02:31PM,Rain Shower,26 C
October 11,2018,12:16PM,Rain Shower,26 C
October 12,2018,10:45AM,Rain Shower,26 C
October 13,2018,04:15PM,Rain Shower,26 C
October 19,2018,04:08PM,Rain Shower,26 C
October 27,2018,03:02PM,Rain Shower,26 C
October 28,2017,01:14PM,Rain Shower,26 C
September 27,2018,05:57PM,Rain Shower,26 C
September 28,2018,01:17PM,Rain Shower,26 C
September 28,2018,11:37AM,Rain Shower,26 C
December 17,2016,10:20AM,Showers,26 C
November 06,2016,12:01PM,Showers,26 C
November 24,2016,12:51PM,Showers,26 C
November 29,2016,02:52AM,Showers,26 C
September 02,2016,02:04PM,Showers,26 C
December 17,2015,06:41PM,Thunder,26 C
December 19,2015,09:48PM,Thunder in the Vicinity,26 C
January 12,2016,07:15PM,Thunderstorm,26 C
October 13,2016,09:13PM,Few Showers,27 C
October 13,2016,09:45PM,Few Showers,27 C
October 21,2016,04:24PM,Few Showers,27 C
September 29,2016,12:29PM,Few Showers,27 C
December 14,2016,09:09AM,Isolated Thunderstorms,27 C
April 06,2018,12:27PM,Light Rain,27 C
April 10,2017,02:10PM,Light Rain,27 C
April 12,2017,12:00PM,Light Rain,27 C
December 26,2017,04:53PM,Light Rain,27 C
December 27,2017,06:23PM,Light Rain,27 C
December 27,2017,10:53AM,Light Rain,27 C
February 07,2017,06:36PM,Light Rain,27 C
February 08,2017,10:56AM,Light Rain,27 C
February 21,2018,06:43PM,Light Rain,27 C
February 27,2018,11:33AM,Light Rain,27 C
February 28,2018,04:58PM,Light Rain,27 C
January 03,2019,08:58PM,Light Rain,27 C
January 07,2018,03:47PM,Light Rain,27 C
January 11,2016,07:21PM,Light Rain,27 C
January 13,2016,05:18PM,Light Rain,27 C
March 05,2017,03:35PM,Light Rain,27 C
March 11,2016,12:47AM,Light Rain,27 C
March 11,2017,02:53PM,Light Rain,27 C
March 13,2018,04:10PM,Light Rain,27 C
March 29,2016,07:27PM,Light Rain,27 C
November 20,2015,05:20AM,Light Rain,27 C
October 17,2018,05:38PM,Light Rain,27 C
February 16,2016,06:23PM,Light Rain Shower,27 C
April 03,2018,05:08PM,Light Rain with Thunder,27 C
February 19,2018,02:56PM,Light Rain with Thunder,27 C
February 21,2018,02:08PM,Light Rain with Thunder,27 C
January 22,2018,04:46PM,Light Rain with Thunder,27 C
January 25,2017,04:54PM,Light Rain with Thunder,27 C
January 28,2016,04:30PM,Light Rain with Thunder,27 C
March 06,2016,08:11PM,Light Rain with Thunder,27 C
March 23,2016,06:56PM,Light Rain with Thunder,27 C
November 15,2018,02:28PM,Light Rain with Thunder,27 C
March 02,2018,01:08PM,Rain,27 C
March 02,2018,04:17PM,Rain,27 C
October 25,2016,10:42AM,Rain,27 C
April 06,2017,03:42PM,Rain Shower,27 C
April 26,2018,02:03PM,Rain Shower,27 C
December 15,2018,04:12PM,Rain Shower,27 C
December 16,2018,04:09PM,Rain Shower,27 C
December 21,2018,03:39PM,Rain Shower,27 C
December 23,2018,02:11PM,Rain Shower,27 C
December 25,2018,11:54AM,Rain Shower,27 C
December 28,2017,09:23AM,Rain Shower,27 C
February 03,2017,03:21PM,Rain Shower,27 C
February 11,2018,04:15PM,Rain Shower,27 C
February 20,2018,06:36PM,Rain Shower,27 C
February 23,2017,04:34PM,Rain Shower,27 C
February 24,2018,01:33PM,Rain Shower,27 C
February 25,2017,02:22PM,Rain Shower,27 C
February 25,2017,05:22PM,Rain Shower,27 C
February 26,2017,10:32AM,Rain Shower,27 C
January 01,2019,01:43PM,Rain Shower,27 C
January 02,2018,03:57PM,Rain Shower,27 C
January 05,2018,05:26PM,Rain Shower,27 C
January 05,2019,02:28PM,Rain Shower,27 C
January 11,2018,05:34PM,Rain Shower,27 C
January 14,2018,04:21PM,Rain Shower,27 C
January 19,2018,09:39PM,Rain Shower,27 C
January 20,2018,01:44PM,Rain Shower,27 C
January 24,2017,06:53PM,Rain Shower,27 C
January 29,2018,04:39PM,Rain Shower,27 C
March 02,2017,02:54PM,Rain Shower,27 C
March 13,2017,03:43PM,Rain Shower,27 C
March 21,2018,02:51PM,Rain Shower,27 C
May 03,2018,12:07PM,Rain Shower,27 C
November 05,2017,11:45AM,Rain Shower,27 C
November 24,2017,03:10PM,Rain Shower,27 C
November 25,2017,03:10PM,Rain Shower,27 C
October 01,2018,02:54PM,Rain Shower,27 C
October 12,2016,11:58AM,Scattered Thunderstorms,27 C
September 06,2016,12:33PM,Showers,27 C
December 18,2015,08:17PM,Thunder,27 C
February 22,2016,07:20PM,Thunder,27 C
December 21,2015,07:00PM,Thunder in the Vicinity,27 C
March 30,2016,07:54PM,Thunder in the Vicinity,27 C
March 17,2016,05:38PM,Thunder,27 C
November 18,2015,06:07PM,Thunder,27 C
November 03,2016,01:20AM,Few Showers,28 C
October 23,2016,03:39PM,Few Showers,28 C
December 12,2016,08:47AM,Isolated Thunderstorms,28 C
February 13,2018,01:05PM,Light Rain,28 C
March 06,2017,03:40PM,Light Rain,28 C
March 11,2016,12:15PM,Light Rain,28 C
March 04,2016,08:44PM,Light Rain with Thunder,28 C
October 22,2015,11:27AM,Light Rain with Thunder,28 C
April 05,2018,10:37AM,Rain Shower,28 C
April 08,2017,12:22PM,Rain Shower,28 C
April 09,2017,01:52PM,Rain Shower,28 C
December 04,2017,12:45PM,Rain Shower,28 C
December 05,2017,02:59PM,Rain Shower,28 C
December 05,2017,11:59AM,Rain Shower,28 C
December 05,2018,01:35PM,Rain Shower,28 C
December 16,2017,06:11PM,Rain Shower,28 C
December 19,2017,12:04PM,Rain Shower,28 C
December 21,2017,01:08PM,Rain Shower,28 C
December 21,2018,03:54PM,Rain Shower,28 C
December 29,2017,11:25AM,Rain Shower,28 C
December 29,2018,02:21PM,Rain Shower,28 C
December 30,2017,01:40PM,Rain Shower,28 C
February 12,2018,04:25PM,Rain Shower,28 C
February 15,2018,05:28PM,Rain Shower,28 C
January 04,2019,02:29PM,Rain Shower,28 C
January 15,2018,02:51PM,Rain Shower,28 C
January 24,2018,03:40PM,Rain Shower,28 C
January 25,2018,02:05PM,Rain Shower,28 C
January 26,2017,03:44PM,Rain Shower,28 C
March 01,2018,12:23PM,Rain Shower,28 C
March 04,2018,11:37AM,Rain Shower,28 C
March 06,2017,12:35PM,Rain Shower,28 C
March 07,2017,03:45PM,Rain Shower,28 C
March 07,2018,09:40AM,Rain Shower,28 C
March 08,2017,11:34AM,Rain Shower,28 C
March 09,2017,04:59PM,Rain Shower,28 C
March 13,2018,01:20PM,Rain Shower,28 C
March 18,2018,12:56PM,Rain Shower,28 C
March 21,2018,12:36PM,Rain Shower,28 C
October 27,2018,12:47PM,Rain Shower,28 C
November 08,2016,10:36AM,Scattered Thunderstorms,28 C
September 07,2016,11:18AM,Scattered Thunderstorms,28 C
September 17,2016,01:23PM,Scattered Thunderstorms,28 C
August 21,2016,01:37PM,Showers,28 C
October 26,2016,10:42AM,Showers,28 C
December 12,2015,07:09PM,Thunder,28 C
December 14,2015,10:14PM,Thunder,28 C
December 15,2015,09:50PM,Thunder,28 C
February 25,2016,04:28PM,Thunder,28 C
December 13,2015,09:25PM,Thunder in the Vicinity,28 C
November 07,2016,10:30AM,Few Showers,29 C
March 05,2018,11:37AM,Light Rain,29 C
April 27,2018,12:33PM,Rain Shower,29 C
August 20,2017,02:26PM,Rain Shower,29 C
December 19,2017,02:19PM,Rain Shower,29 C
December 21,2018,08:29PM,Rain Shower,29 C
February 10,2017,03:12PM,Rain Shower,29 C
February 20,2018,01:21PM,Rain Shower,29 C
January 12,2018,01:29PM,Rain Shower,29 C
January 23,2018,03:35PM,Rain Shower,29 C
March 04,2017,02:54PM,Rain Shower,29 C
March 18,2018,04:46PM,Rain Shower,29 C
March 20,2018,01:32PM,Rain Shower,29 C
November 01,2018,02:14PM,Rain Shower,29 C
December 18,2016,11:50AM,Scattered Thunderstorms,29 C
November 26,2016,04:22PM,Scattered Thunderstorms,29 C
November 29,2016,11:06AM,Scattered Thunderstorms,29 C
April 27,2016,10:45AM,Showers,29 C
August 31,2016,01:38PM,Showers,29 C
November 22,2016,12:50PM,Showers,29 C
February 17,2016,06:38PM,Thunder,29 C
February 26,2016,06:02PM,Thunder,29 C
April 01,2016,04:10PM,Thunder in the Vicinity,29 C
March 31,2016,05:27PM,Thunder,29 C
January 11,2016,02:47PM,Light Rain,30 C
December 14,2018,04:12PM,Rain Shower,30 C
December 27,2017,01:53PM,Rain Shower,30 C
January 19,2017,11:54AM,Scattered Thunderstorms,30 C
November 16,2016,11:50AM,Scattered Thunderstorms,30 C
February 19,2016,07:03PM,Thunder,30 C
February 20,2016,04:53PM,Thunder,30 C
December 09,2016,10:36AM,Isolated Thunderstorms,31 C
January 14,2017,02:13PM,Isolated Thunderstorms,31 C
January 14,2017,12:38PM,Isolated Thunderstorms,31 C
November 09,2016,12:06PM,Isolated Thunderstorms,31 C
January 23,2018,06:10PM,Light Rain with Thunder,31 C
December 01,2018,01:51PM,Rain Shower,31 C
December 15,2017,02:01PM,Rain Shower,31 C
December 20,2017,06:28PM,Rain Shower,31 C
February 07,2017,01:21PM,Rain Shower,31 C
February 20,2017,01:59PM,Rain Shower,31 C
January 23,2017,03:48PM,Rain Shower,31 C
March 03,2018,11:02AM,Rain Shower,31 C
March 18,2018,02:31PM,Rain Shower,31 C
January 08,2017,11:16AM,Scattered Thunderstorms,31 C
November 15,2016,02:05PM,Scattered Thunderstorms,31 C
November 17,2016,12:16PM,Scattered Thunderstorms,31 C
October 15,2016,10:06AM,Scattered Thunderstorms,31 C
September 12,2016,04:16PM,Scattered Thunderstorms,31 C
December 03,2016,12:24PM,Isolated Thunderstorms,32 C
December 25,2016,12:11PM,Isolated Thunderstorms,32 C
January 07,2017,11:06AM,Isolated Thunderstorms,32 C
September 12,2016,01:18PM,Isolated Thunderstorms,32 C
September 12,2016,02:12PM,Isolated Thunderstorms,32 C
February 06,2017,12:36PM,Rain Shower,32 C
February 22,2018,12:03PM,Rain Shower,32 C
February 24,2017,01:37PM,Rain Shower,32 C
January 19,2018,03:39PM,Rain Shower,32 C
March 15,2017,01:38PM,Rain Shower,32 C
March 26,2018,03:23PM,Rain Shower,32 C
December 12,2016,10:22AM,Scattered Thunderstorms,32 C
December 13,2016,11:02AM,Scattered Thunderstorms,32 C
January 03,2017,11:43AM,Scattered Thunderstorms,32 C
January 15,2017,11:53AM,Scattered Thunderstorms,32 C
January 16,2017,10:28AM,Scattered Thunderstorms,32 C
November 03,2016,11:46AM,Scattered Thunderstorms,32 C
October 14,2016,10:15AM,Scattered Thunderstorms,32 C
October 24,2016,01:43PM,Showers,32 C
November 19,2015,04:00PM,Thunder,32 C
November 03,2016,08:35AM,Few Showers,33 C
December 11,2016,10:27AM,Isolated Thunderstorms,33 C
December 19,2016,01:20PM,Isolated Thunderstorms,33 C
November 11,2016,03:04PM,Isolated Thunderstorms,33 C
November 27,2016,03:57PM,Isolated Thunderstorms,33 C
December 08,2016,11:11AM,Scattered Thunderstorms,33 C
December 10,2016,12:07PM,Scattered Thunderstorms,33 C
December 21,2016,01:01PM,Scattered Thunderstorms,33 C
January 11,2017,11:18AM,Scattered Thunderstorms,33 C
November 10,2016,12:11PM,Scattered Thunderstorms,33 C
October 20,2016,12:35PM,Scattered Thunderstorms,33 C
January 18,2017,05:33PM,Showers,33 C
February 27,2016,04:32PM,Thunder,33 C
February 28,2016,04:46PM,Thunder,33 C
January 02,2017,12:28PM,Isolated Thunderstorms,34 C
January 09,2017,11:51AM,Isolated Thunderstorms,34 C
October 16,2016,11:26AM,Isolated Thunderstorms,34 C
October 18,2016,01:20PM,Isolated Thunderstorms,34 C
December 17,2017,03:04PM,Rain Shower,34 C
January 22,2018,03:15PM,Rain Shower,34 C
March 03,2017,02:04PM,Rain Shower,34 C
November 18,2017,03:27PM,Rain Shower,34 C
December 24,2016,12:56PM,Scattered Thunderstorms,34 C
December 29,2016,03:38PM,Scattered Thunderstorms,34 C
January 04,2017,12:44PM,Scattered Thunderstorms,34 C
January 06,2017,12:54PM,Scattered Thunderstorms,34 C
January 10,2017,11:13AM,Scattered Thunderstorms,34 C
December 20,2016,02:36PM,Isolated Thunderstorms,35 C
January 03,2019,02:33PM,Rain Shower,35 C
December 22,2016,02:37PM,Scattered Thunderstorms,35 C
December 23,2016,12:56PM,Scattered Thunderstorms,35 C
December 24,2017,01:56PM,Rain Shower,36 C
October 03,2018,02:52PM,Rain Shower,36 C
December 31,2016,12:36PM,Scattered Thunderstorms,36 C
November 02,2016,02:50PM,Scattered Thunderstorms,36 C
November 28,2016,02:37PM,Scattered Thunderstorms,36 C
October 17,2016,03:22PM,Scattered Thunderstorms,36 C
December 30,2016,12:37PM,Isolated Thunderstorms,37 C
October 27,2016,03:31PM,Isolated Thunderstorms,37 C
December 24,2017,03:26PM,Rain Shower,37 C
December 26,2016,02:34PM,Scattered Thunderstorms,37 C
January 01,2017,12:23PM,Scattered Thunderstorms,37 C
January 05,2017,12:44PM,Scattered Thunderstorms,37 C
December 27,2016,02:49PM,Scattered Thunderstorms,39 C
